name	task	errors	der_level3	der_level4	der_level5	der_level6	group	mci	freq_finite_forms	freq_aux	num_inf	num_gerunds	num_pres_sing	num_pres_plur	num_past_part	num_past_simple	Symbols	Tokens	Length
2014_DAr_19_1,txt	graph	1	0.051	0.051	0.026	0.026	0	5	0.5	0.409090909	3	3	1	0	6	12	1003	180	150+
2014_DAr_21_1,txt	graph	1	0.000	0.188	0.000	0.000	0	3.75	0.272727273	1.545454545	9	3	6	0	0	0	1162	210	200+
2014_DAr_25_1,txt	graph	1	0.000	0.286	0.086	0.000	0	2.25	0.222222222	2.111111111	10	0	4	0	1	2	1005	184	150+
2014_DAr_30_1,txt	graph	1	0.026	0.077	0.026	0.103	0	4.25	0.230769231	1	6	0	6	0	4	0	1072	194	150+
2014_DAr_38_1,txt	graph	1	0.000	0.114	0.023	0.045	0	2.5	0.454545455	1.363636364	6	0	7	0	2	0	1029	181	150+
2014_DZu_15_1,txt	graph	1	0.000	0.052	0.052	0.000	0	3.5	0.4	1.133333333	6	0	10	1	3	3	1234	219	200+
2014_DZu_16_1,txt	graph	1	0.023	0.023	0.000	0.000	0	2.75	0.5	0.5	1	0	8	0	4	1	861	148	100+
2014_DZu_17_1,txt	graph	1	0.000	0.043	0.043	0.000	0	0.75	0.6	2.2	1	0	10	0	2	0	750	128	100+
2014_DZu_21_1,txt	graph	1	0.000	0.078	0.098	0.000	0	3.25	0.615384615	1.230769231	4	0	14	0	1	5	1057	188	150+
2014_DZu_23_1,txt	graph	1	0.029	0.059	0.000	0.029	0	2.75	0.307692308	1.076923077	4	1	9	0	6	2	895	164	150+
2014_DZu_26_1,txt	graph	1	0.015	0.000	0.015	0.077	0	4.25	0.461538462	1.076923077	4	1	11	0	6	2	1379	232	200+
2014_DZu_34_1,txt	graph	1	0.114	0.000	0.091	0.000	0	3	0.333333333	0.866666667	4	2	2	0	6	10	988	167	150+
2014_DZu_35_1,txt	graph	1	0.022	0.089	0.000	0.044	0	3	0.636363636	0.727272727	3	1	6	0	0	4	977	156	150+
2014_DZu_41_1,txt	graph	1	0.025	0.100	0.050	0.025	0	4	0.545454545	0.909090909	3	0	9	0	2	1	935	160	150+
2014_DZu_7_1,txt	graph	1	0.000	0.021	0.000	0.000	0	2.75	0.8	0.7	0	0	9	0	2	2	948	168	150+
2014_EEm_10_1,txt	graph	1	0.034	0.138	0.000	0.034	0	3.5	0.538461538	0.769230769	4	0	7	0	2	4	981	187	150+
2014_EEm_11_1,txt	graph	1	0.073	0.073	0.024	0.122	0	4.5	0.388888889	1	9	1	11	0	4	3	989	185	150+
2014_EEm_16_1,txt	graph	1	0.042	0.083	0.125	0.083	0	5.5	0.545454545	0.272727273	1	2	7	0	1	0	1067	183	150+
2014_EEm_2_1,txt	graph	1	0.028	0.083	0.056	0.111	0	2.25	0.636363636	0.272727273	0	0	1	0	4	9	851	156	150+
2014_EEm_22_1,txt	graph	1	0.030	0.030	0.000	0.061	0	2.75	0.333333333	0.533333333	4	0	7	0	7	3	833	150	150+
2014_EEm_24_1,txt	graph	1	0.038	0.038	0.058	0.115	0	3	0.533333333	0.733333333	3	0	7	0	6	7	1097	204	200+
2014_EEm_25_1,txt	graph	1	0.000	0.094	0.000	0.113	0	4.25	0.294117647	1	8	2	5	0	5	2	1235	227	200+
2014_EEm_31_1,txt	graph	1	0.000	0.147	0.059	0.029	0	3.25	0.333333333	0.5	2	0	3	0	6	4	836	151	150+
2014_EEm_36_1,txt	graph	1	0.096	0.077	0.096	0.192	0	6.5	0.619047619	0.238095238	4	2	5	0	1	7	1349	231	200+
2014_EEm_38_1,txt	graph	1	0.000	0.085	0.064	0.085	0	5	0.368421053	0.842105263	4	2	13	0	6	2	1207	221	200+
2014_EEm_40_1,txt	graph	1	0.027	0.135	0.054	0.081	0	1.75	0.538461538	0.923076923	4	0	4	0	2	7	945	178	150+
2014_EEm_7_1,txt	graph	1	0.040	0.040	0.000	0.200	0	3	0.444444444	0.888888889	10	0	3	0	3	8	1150	233	200+
2014_EEm_9_1,txt	graph	1	0.000	0.073	0.055	0.073	0	4.5	0.4	0.44	7	6	5	0	3	5	1345	232	200+
2014_EPa_14_1,txt	graph	1	0.000	0.132	0.026	0.026	0	1.75	0.538461538	1	10	0	7	0	0	0	1033	198	150+
2014_EPa_17_1,txt	graph	1	0.000	0.000	0.043	0.087	0	3.75	0.4	1.3	6	0	4	0	3	0	776	140	100+
2014_EPa_18_1,txt	graph	1	0.085	0.000	0.043	0.043	0	4.5	0.357142857	0.928571429	6	1	4	0	2	3	1046	197	150+
2014_EPa_22_1,txt	graph	1	0.000	0.121	0.000	0.000	0	3.25	0.1875	2.375	13	8	4	0	3	0	1327	264	250+
2014_EPa_23_1,txt	graph	1	0.000	0.083	0.042	0.042	0	0.5	0.428571429	1.142857143	1	0	5	0	2	0	813	147	100+
2014_EPa_25_1,txt	graph	1	0.000	0.129	0.000	0.000	0	1.5	0.625	0.625	2	0	1	0	1	4	724	131	100+
2014_EPa_33_1,txt	graph	1	0.000	0.111	0.056	0.028	0	4.5	0.5	0.583333333	5	0	6	0	2	0	882	162	150+
2014_EPa_34_1,txt	graph	1	0.053	0.132	0.000	0.158	0	3	0.470588235	0.529411765	3	2	2	0	4	0	1001	177	150+
2014_EPa_36_1,txt	graph	1	0.000	0.152	0.000	0.000	0	2.5	0.555555556	0.888888889	2	1	9	0	1	1	858	166	150+
2014_EPa_42_1,txt	graph	1	0.023	0.035	0.023	0.000	0	4.25	0.217391304	0.652173913	5	1	2	0	11	6	1725	311	250+
2014_EPa_49_1,txt	graph	1	0.000	0.154	0.077	0.019	0	3.25	0.357142857	0.857142857	7	1	1	0	4	1	1070	185	150+
2014_EPa_55_1,txt	graph	1	0.057	0.075	0.038	0.000	0	4.25	0.222222222	0.888888889	7	3	4	0	7	1	1038	178	150+
2014_EPa_56_1,txt	graph	1	0.040	0.120	0.040	0.020	0	6	0.238095238	0.571428571	13	1	4	0	4	1	934	157	150+
2014_EPa_59_1,txt	graph	1	0.024	0.049	0.024	0.000	0	4.75	0.307692308	0.653846154	11	3	12	0	4	8	1266	242	200+
2014_EPa_60_1,txt	graph	1	0.051	0.085	0.102	0.000	0	2.75	0.8	0.9	3	0	9	0	0	0	1081	181	150+
2014_EPa_61_1,txt	graph	1	0.000	0.111	0.000	0.111	0	3.5	0.32	0.84	10	3	11	0	5	0	1504	288	250+
2014_EPa_62_1,txt	graph	1	0.020	0.160	0.000	0.040	0	2.75	0.363636364	0.818181818	1	1	5	0	5	0	1094	189	150+
2014_EPa_64_1,txt	graph	1	0.022	0.111	0.022	0.044	0	5	0.4375	0.75	6	2	8	0	1	2	1063	188	150+
2014_EPa_65_1,txt	graph	1	0.049	0.000	0.073	0.024	0	2	0.133333333	0.733333333	9	0	4	0	6	1	873	157	150+
2014_EPa_66_1,txt	graph	1	0.022	0.152	0.022	0.022	0	5	0.285714286	1.642857143	9	1	8	0	2	0	1215	219	200+
2014_EPa_7_1,txt	graph	1	0.000	0.056	0.074	0.056	0	2.25	0.666666667	0.388888889	2	0	3	0	4	0	1176	209	200+
2014_EPa_82_1,txt	graph	1	0.028	0.028	0.056	0.028	0	1	0.545454545	0.909090909	5	0	6	1	1	0	975	183	150+
2014_ESha_12_1,txt	graph	1	0.024	0.024	0.024	0.073	0	3.5	0.421052632	0.368421053	7	1	3	0	3	9	1151	188	150+
2014_ESha_14_1,txt	graph	1	0.000	0.000	0.043	0.000	0	1.75	0.909090909	0.545454545	0	1	2	0	0	14	1040	170	150+
2014_ESha_41_1,txt	graph	1	0.044	0.044	0.111	0.089	0	4	0.315789474	0.894736842	7	5	7	0	4	3	1192	219	200+
2014_ESha_48_1,txt	graph	1	0.021	0.128	0.043	0.021	0	4.75	0.0625	1	5	3	6	0	7	0	1142	201	200+
2014_ESha_49_1,txt	graph	1	0.000	0.070	0.070	0.000	0	2.75	0.333333333	0.75	8	0	6	0	1	0	1058	191	150+
2014_EZa_3_1,txt	graph	1	0.031	0.031	0.063	0.031	0	3.5	0.388888889	0.5	8	1	5	0	3	1	903	170	150+
2014_KKo_17_1,txt	graph	1	0.000	0.074	0.093	0.019	0	2	0.714285714	0.214285714	4	0	3	0	0	3	978	156	150+
2014_KKo_2_1,txt	graph	1	0.030	0.091	0.000	0.030	0	1.75	0.444444444	1.555555556	4	1	5	0	1	2	1034	201	200+
2014_KKo_24_1,txt	graph	1	0.000	0.079	0.063	0.016	0	3.75	0.222222222	0.333333333	6	3	1	0	4	2	1206	200	200+
2014_MBi_22_1,txt	graph	1	0.040	0.040	0.000	0.000	0	3.5	0.5	0.666666667	3	0	6	0	5	0	810	160	150+
2014_MBi_3_1,txt	graph	1	0.015	0.106	0.015	0.030	0	5.5	0.214285714	0.607142857	5	3	4	0	18	5	1349	231	200+
2014_MBi_5_1,txt	graph	1	0.038	0.094	0.038	0.057	0	5	0.1	0.6	2	2	9	0	14	2	928	162	150+
2014_MGr_2_1,txt	graph	1	0.020	0.041	0.041	0.041	0	5	0.636363636	0.227272727	4	0	10	1	3	3	1090	183	150+
2014_MGr_22_1,txt	graph	1	0.040	0.027	0.053	0.080	0	4.75	0.363636364	0.454545455	6	1	16	0	7	0	1463	241	200+
2014_MGr_24_1,txt	graph	1	0.021	0.021	0.021	0.021	0	5	0.6875	0.1875	3	2	5	0	1	3	878	153	150+
2014_MTsy_12_1,txt	graph	1	0.020	0.143	0.041	0.020	0	4.5	0.352941176	0.470588235	6	1	1	0	5	2	1017	168	150+
2014_MTsy_31_1,txt	graph	1	0.000	0.054	0.000	0.054	0	3.25	0.6	0.6	4	1	2	0	0	2	912	165	150+
2014_MTsy_44_1,txt	graph	1	0.037	0.093	0.037	0.037	0	2.5	0.4375	0.6875	9	2	7	0	1	1	1273	232	200+
2014_TSha_1_1,txt	graph	1	0.026	0.079	0.026	0.000	0	6.25	0.666666667	0.380952381	2	2	12	0	4	3	1041	202	200+
2014_TSha_11_1,txt	graph	1	0.000	0.241	0.069	0.172	0	2	0.3	1	4	0	1	0	3	3	882	167	150+
2014_TSha_13_1,txt	graph	1	0.000	0.075	0.025	0.125	0	3.5	0.153846154	1	4	0	6	0	8	5	870	157	150+
2014_TSha_17_1,txt	graph	1	0.000	0.103	0.017	0.017	0	3.75	0.181818182	0.757575758	13	4	6	0	15	13	1488	281	250+
2014_TSha_7_1,txt	graph	1	0.088	0.088	0.000	0.088	0	3.75	0.5	1	2	0	5	0	5	2	912	159	150+
2014_TSha_8_1,txt	graph	1	0.024	0.143	0.024	0.048	0	5.5	0.411764706	1	4	3	8	0	5	9	977	183	150+
2014_TSha_9_1,txt	graph	1	0.047	0.023	0.023	0.140	0	4.75	0.590909091	0.818181818	6	1	4	0	7	18	1040	203	200+
2014_VKo_1_1,txt	graph	1	0.048	0.024	0.095	0.000	0	1.5	0.888888889	0.444444444	2	0	5	0	1	14	1087	176	150+
2014_VKo_23_1,txt	graph	1	0.000	0.000	0.000	0.114	0	2.5	0.833333333	0.5	2	0	6	0	0	6	836	142	100+
2014_VKo_7_1,txt	graph	1	0.047	0.023	0.070	0.023	0	3.75	0.916666667	0.583333333	0	0	10	0	1	6	1184	194	150+
2014_VPe_12_1,txt	graph	1	0.026	0.237	0.053	0.026	0	2.75	0.714285714	0.928571429	3	0	4	2	1	2	1040	198	150+
2014_VPe_16_1,txt	graph	1	0.036	0.107	0.036	0.036	0	2	0	1	11	4	5	0	4	0	853	156	150+
2014_VPe_19_1,txt	graph	1	0.095	0.071	0.024	0.071	0	4.25	0.375	0.4375	3	1	8	0	5	0	1054	178	150+
2014_VPe_20_1,txt	graph	1	0.069	0.034	0.069	0.069	0	4.75	0.346153846	0.192307692	10	2	6	0	4	2	1332	233	200+
2014_VPe_21_1,txt	graph	1	0.065	0.032	0.065	0.000	0	3.5	0.4375	0.9375	2	6	14	0	0	0	1127	211	200+
2014_VPe_31_1,txt	graph	1	0.000	0.033	0.000	0.000	0	4.25	0.444444444	0.277777778	7	1	7	0	3	0	882	173	150+
2014_VPe_36_1,txt	graph	1	0.000	0.083	0.042	0.021	0	6	0.25	0.625	4	2	8	0	8	2	970	161	150+
2014_VPe_39_1,txt	graph	1	0.056	0.194	0.083	0.139	0	4	0.285714286	1.214285714	5	4	8	0	6	3	972	181	150+
2014_VPe_46_1,txt	graph	1	0.024	0.048	0.048	0.071	0	3.5	0.473684211	0.789473684	8	0	6	0	4	12	1072	207	200+
2014_ZEv_11_1,txt	graph	1	0.036	0.018	0.109	0.036	0	5.5	0.3	0.45	2	3	5	0	4	3	1189	198	150+
2014_ZEv_15_1,txt	graph	1	0.000	0.035	0.035	0.035	0	4.5	0.35	0.35	5	4	2	0	5	5	1313	233	200+
2014_ZEv_16_1,txt	graph	1	0.050	0.000	0.100	0.025	0	3.75	0.470588235	0.411764706	3	0	5	0	3	2	1144	206	200+
2014_ZEv_24_1,txt	graph	1	0.000	0.022	0.022	0.000	0	5.5	0.529411765	0.529411765	0	2	10	0	5	7	1314	234	200+
2014_ZEv_25_1,txt	graph	1	0.000	0.048	0.048	0.024	0	6	0.55	0.3	3	3	5	0	3	4	1020	178	150+
2014_ZEv_29_1,txt	graph	1	0.026	0.053	0.105	0.000	0	3.75	0.307692308	0.615384615	2	3	4	0	3	3	795	140	100+
2014_ZEv_3_1,txt	graph	1	0.017	0.033	0.067	0.000	0	4	0.571428571	0.5	2	1	0	0	3	6	1167	191	150+
2014_ZEv_31_1,txt	graph	1	0.024	0.000	0.073	0.024	0	2.75	0.8125	0.3125	1	0	3	0	2	8	974	170	150+
2014_ZEv_37_1,txt	graph	1	0.013	0.000	0.051	0.013	0	3.5	0.576923077	0.230769231	3	2	4	0	6	12	1593	282	250+
2014_ZEv_4_1,txt	graph	1	0.023	0.023	0.000	0.000	0	4.75	0.666666667	0.5	2	2	4	0	3	12	1090	190	150+
2014_ZEv_6_1,txt	graph	1	0.000	0.031	0.016	0.016	0	5	0.727272727	0.272727273	1	1	3	0	4	15	1481	264	250+
2014_ZEv_8_1,txt	graph	1	0.000	0.023	0.000	0.000	0	4.5	0.4	0.4	2	2	2	0	8	7	856	151	150+
2015_APL_2_1,txt	graph	1	0.024	0.146	0.000	0.049	0	5.5	0.6	0.35	6	2	10	0	2	4	1036	171	150+
2015_APL_4_1,txt	graph	1	0.070	0.000	0.047	0.023	0	5.75	0.352941176	0.529411765	3	1	4	0	7	7	1023	163	150+
2015_KT_1_1,txt	graph	1	0.053	0.079	0.079	0.026	0	3	0.615384615	0.384615385	4	0	4	0	1	6	983	168	150+
2015_KT_10_1,txt	graph	1	0.023	0.045	0.045	0.000	0	4	0.411764706	0.705882353	1	4	4	0	6	10	1105	195	150+
2015_KT_11_1,txt	graph	1	0.000	0.045	0.045	0.023	0	2.75	0.416666667	0.666666667	1	2	3	0	4	10	1052	174	150+
2015_KT_19_1,txt	graph	1	0.000	0.167	0.111	0.000	0	3.75	0.5	0.5	2	0	2	0	4	7	727	127	100+
2016_EKu_101_1,txt	graph	1	0.102	0.136	0.000	0.102	0	3.75	0.333333333	0.375	1	1	5	0	10	7	1156	183	150+
2016_EKu_110_1,txt	graph	1	0.026	0.000	0.000	0.077	0	2.5	0.2	0.666666667	4	5	8	0	1	0	1067	207	200+
2016_EKu_128_1,txt	graph	1	0.038	0.019	0.000	0.019	0	4	0.333333333	0.3	6	6	10	0	5	1	1267	227	200+
2016_EKu_132_1,txt	graph	1	0.000	0.023	0.000	0.000	0	3.25	0.315789474	0.421052632	7	3	1	0	1	3	929	173	150+
2016_EKu_135_1,txt	graph	1	0.036	0.145	0.036	0.036	0	4.75	0.15	0.5	3	3	7	0	12	1	980	152	150+
2016_EKu_150_1,txt	graph	1	0.023	0.035	0.058	0.012	0	6	0.225806452	0.419354839	6	9	2	0	10	7	1686	283	250+
2016_EKu_185_1,txt	graph	1	0.108	0.065	0.065	0.097	0	3.5	0.310344828	0.482758621	8	1	5	0	8	6	1725	289	250+
2016_EKu_23_1,txt	graph	1	0.071	0.114	0.000	0.057	0	5.75	0.357142857	0.107142857	3	1	7	0	8	0	1391	217	200+
2016_EKu_24_1,txt	graph	1	0.017	0.000	0.017	0.000	0	3.5	0.277777778	0.611111111	6	5	8	0	2	1	1314	232	200+
2016_EKu_47_1,txt	graph	1	0.107	0.089	0.000	0.036	0	5	0.25	0.4	3	0	3	0	10	3	1170	185	150+
2016_EKu_77_1,txt	graph	1	0.000	0.037	0.049	0.000	0	4.5	0.2	0.4	6	10	2	0	7	3	1400	230	200+
2016_EKu_82_1,txt	graph	1	0.047	0.000	0.094	0.035	0	7.5	0.324324324	0.405405405	9	10	12	0	10	3	1597	271	250+
2016_EKu_93_1,txt	graph	1	0.133	0.067	0.111	0.089	0	3.5	0.142857143	0.357142857	2	5	1	0	4	0	957	161	150+
2016_JSl_112_1,txt	graph	1	0.074	0.000	0.037	0.056	0	3.5	0.318181818	0.5	1	5	4	0	8	9	1215	208	200+
2016_JSl_118_1,txt	graph	1	0.070	0.053	0.000	0.035	0	3.75	0.433333333	0.333333333	8	2	9	0	3	3	1296	211	200+
2016_JSl_13_1,txt	graph	1	0.000	0.100	0.050	0.050	0	0.75	0.666666667	1.166666667	1	0	1	0	1	3	957	172	150+
2016_JSl_134_1,txt	graph	1	0.038	0.000	0.058	0.019	0	2	0.481481481	0.333333333	2	2	2	0	9	10	1247	209	200+
2016_JSl_143_1,txt	graph	1	0.074	0.056	0.019	0.056	0	5.75	0.153846154	0.5	3	5	5	0	8	2	1086	171	150+
2016_JSl_155_1,txt	graph	1	0.082	0.033	0.000	0.098	0	5	0.514285714	0.028571429	4	4	8	0	7	6	1201	192	150+
2016_JSl_163_1,txt	graph	1	0.071	0.048	0.024	0.048	0	4.25	0.260869565	0.173913043	1	1	4	0	10	4	876	140	100+
2016_JSl_166_1,txt	graph	1	0.073	0.145	0.018	0.109	0	2.75	0.071428571	0.714285714	1	2	5	0	7	5	1113	188	150+
2016_JSl_24_1,txt	graph	1	0.031	0.000	0.094	0.000	0	3	0.461538462	0.461538462	4	1	3	0	2	5	884	159	150+
2016_JSl_3_1,txt	graph	1	0.029	0.114	0.029	0.057	0	1.5	0.714285714	0.142857143	4	0	4	0	0	0	813	149	100+
2016_JSl_38_1,txt	graph	1	0.000	0.194	0.000	0.000	0	2.5	0.411764706	0.235294118	7	1	4	0	2	1	798	137	100+
2016_JSl_39_1,txt	graph	1	0.000	0.029	0.088	0.000	0	2.5	0.466666667	0.266666667	1	3	3	0	3	5	905	162	150+
2016_JSl_59_1,txt	graph	1	0.085	0.170	0.021	0.064	0	2.75	0.230769231	0.846153846	2	1	3	0	7	8	1077	193	150+
2016_JSl_6_1,txt	graph	1	0.032	0.226	0.032	0.000	0	3.25	0.5	0.875	2	0	1	1	3	5	998	171	150+
2016_JSl_61_1,txt	graph	1	0.081	0.145	0.048	0.097	0	2.75	0.230769231	0.5	4	0	5	0	13	11	1325	228	200+
2016_JSl_63_1,txt	graph	1	0.063	0.111	0.016	0.048	0	3.5	0.32	0.16	3	0	6	0	10	1	1430	251	250+
2016_JSl_65_1,txt	graph	1	0.082	0.224	0.020	0.102	0	2.75	0.416666667	0.75	0	0	1	0	5	11	1111	193	150+
2016_JSl_67_1,txt	graph	1	0.032	0.129	0.000	0.032	0	3.5	0.32	0.32	2	1	5	0	12	6	1092	177	150+
2016_JSl_7_1,txt	graph	1	0.027	0.162	0.027	0.000	0	1.75	0.615384615	1	5	0	4	0	0	5	902	156	150+
2016_JSl_78_1,txt	graph	1	0.086	0.057	0.000	0.057	0	2.75	0.294117647	0.235294118	1	1	1	0	8	6	694	116	100+
2016_JSl_79_1,txt	graph	1	0.068	0.169	0.000	0.085	0	3.75	0.238095238	0.333333333	2	2	3	0	9	4	1192	199	150+
2016_JSl_86_1,txt	graph	1	0.015	0.123	0.000	0.015	0	4.75	0.384615385	0.346153846	2	0	4	0	12	11	1264	213	200+
2016_JSl_87_1,txt	graph	1	0.063	0.031	0.016	0.016	0	2.75	0.28	0.48	3	7	2	0	6	11	1187	190	150+
2016_JSl_98_1,txt	graph	1	0.061	0.041	0.000	0.041	0	3.75	0.285714286	0.321428571	3	1	4	0	15	6	1058	176	150+
2016_MTsy_26_1,txt	graph	1	0.027	0.054	0.000	0.000	0	5.5	0.615384615	0.461538462	2	0	5	0	2	5	1097	196	150+
2016_MTsy_32_1,txt	graph	1	0.000	0.074	0.000	0.037	0	3	0.857142857	0.428571429	0	0	3	0	1	3	662	118	100+
2016_MTsy_34_1,txt	graph	1	0.056	0.167	0.056	0.028	0	3.25	0.533333333	0.466666667	3	1	4	0	3	7	1041	174	150+
2016_MTsy_53_1,txt	graph	1	0.063	0.063	0.000	0.031	0	3.5	0.181818182	0.727272727	3	2	4	0	4	5	903	165	150+
2016_NMa_24_1,txt	graph	1	0.000	0.133	0.000	0.067	0	2.5	0.5	0.785714286	0	0	3	0	9	12	1198	217	200+
2016_NMa_25_1,txt	graph	1	0.024	0.146	0.024	0.073	0	1.75	0.555555556	0.777777778	1	0	4	0	3	5	1085	189	150+
2016_NMa_27_1,txt	graph	1	0.000	0.037	0.074	0.037	0	2.75	0.25	0.5	4	0	1	0	2	5	868	150	150+
2016_OR_100_1,txt	graph	1	0.025	0.100	0.025	0.050	0	0.75	0.142857143	1.285714286	1	2	3	0	3	5	879	155	150+
2016_OR_107_1,txt	graph	1	0.027	0.027	0.027	0.054	0	3	0.785714286	0.5	1	0	2	0	2	15	1079	191	150+
2016_OR_111_1,txt	graph	1	0.022	0.022	0.022	0.022	0	5.5	0.583333333	0.5	1	2	4	0	2	6	972	166	150+
2016_OR_113_1,txt	graph	1	0.026	0.103	0.026	0.051	0	3.75	0.6	0.666666667	1	2	8	0	3	9	1109	188	150+
2016_OR_120_1,txt	graph	1	0.000	0.021	0.000	0.063	0	3.25	0.333333333	0.611111111	3	0	7	0	10	5	985	173	150+
2016_OR_130_1,txt	graph	1	0.074	0.012	0.000	0.037	0	6.25	0.375	0.583333333	6	1	4	0	6	7	1871	326	250+
2016_OR_133_1,txt	graph	1	0.059	0.000	0.000	0.029	0	4.25	0.454545455	1	2	2	4	0	4	2	917	158	150+
2016_OR_14_1,txt	graph	1	0.029	0.029	0.086	0.029	0	3.5	0.384615385	0.461538462	1	1	6	0	5	4	934	158	150+
2016_OR_16_1,txt	graph	1	0.095	0.190	0.095	0.000	0	3.75	0.7	0.2	1	1	2	0	2	4	641	106	100+
2016_OR_19_1,txt	graph	1	0.083	0.083	0.000	0.000	0	0.75	0.75	0.125	1	1	0	0	0	1	371	62	<100
2016_OR_2_1,txt	graph	1	0.083	0.194	0.083	0.083	0	2.5	0.4	1	3	1	7	0	2	7	972	170	150+
2016_OR_25_1,txt	graph	1	0.042	0.125	0.000	0.042	0	2.5	0.214285714	1.142857143	7	3	6	0	3	1	856	162	150+
2016_OR_26_1,txt	graph	1	0.000	0.261	0.000	0.000	0	2.75	0.375	0.875	3	1	4	0	1	3	634	114	100+
2016_OR_3_1,txt	graph	1	0.000	0.028	0.028	0.056	0	3.5	0.454545455	0.363636364	3	2	3	0	1	4	987	173	150+
2016_OR_34_1,txt	graph	1	0.000	0.000	0.000	0.021	0	3	0.625	0.5	2	1	5	0	0	6	1160	211	200+
2016_OR_36_1,txt	graph	1	0.043	0.087	0.130	0.000	0	1.25	0	1.142857143	3	2	6	0	0	0	536	93	<100
2016_OR_40_1,txt	graph	1	0.000	0.125	0.025	0.000	0	1.75	0.470588235	0.411764706	6	4	4	1	0	3	1011	183	150+
2016_OR_44_1,txt	graph	1	0.000	0.118	0.039	0.000	0	3.75	0.157894737	0.526315789	5	3	3	1	6	1	1043	175	150+
2016_OR_46_1,txt	graph	1	0.025	0.075	0.050	0.025	0	1.75	0.625	0.375	1	0	3	0	2	5	1004	180	150+
2016_OR_49_1,txt	graph	1	0.000	0.148	0.074	0.037	0	0.75	0.285714286	1.142857143	4	0	2	0	1	0	912	172	150+
2016_OR_51_1,txt	graph	1	0.065	0.161	0.065	0.032	0	4.75	0.466666667	0.266666667	2	2	6	0	3	1	931	156	150+
2016_OR_52_1,txt	graph	1	0.049	0.073	0.098	0.073	0	4.25	0.470588235	0.647058824	5	2	7	0	5	7	991	182	150+
2016_OR_59_1,txt	graph	1	0.022	0.133	0.044	0.022	0	5.75	0.368421053	0.368421053	4	4	4	0	6	4	1123	193	150+
2016_OR_60_1,txt	graph	1	0.050	0.075	0.050	0.025	0	4.75	0.5	0.5	3	3	9	0	2	3	1090	199	150+
2016_OR_61_1,txt	graph	1	0.043	0.065	0.043	0.022	0	2.75	0.583333333	0.333333333	2	0	1	0	3	8	954	168	150+
2016_OR_64_1,txt	graph	1	0.022	0.178	0.000	0.000	0	2.5	0.357142857	0.928571429	6	1	3	0	3	7	1334	240	200+
2016_OR_7_1,txt	graph	1	0.103	0.172	0.034	0.103	0	2	0.5	0.416666667	4	0	6	0	2	2	688	121	100+
2016_OR_8_1,txt	graph	1	0.048	0.048	0.024	0.095	0	3	0.315789474	0.315789474	3	0	3	1	9	7	824	144	100+
2016_OR_84_1,txt	graph	1	0.000	0.132	0.079	0.079	0	3.5	0.785714286	0.357142857	2	1	12	0	0	0	885	155	150+
2016_OR_89_1,txt	graph	1	0.034	0.172	0.000	0.000	0	2.5	0.857142857	0.285714286	0	1	5	0	0	0	876	154	150+
2016_OR_91_1,txt	graph	1	0.000	0.115	0.038	0.038	0	4	0.578947368	0.368421053	4	1	3	0	3	6	1372	236	200+
2016_ZEv_15_1,txt	graph	1	0.031	0.094	0.063	0.000	0	4	0.666666667	0.266666667	1	1	8	0	3	2	985	173	150+
2016_ZEv_2_1,txt	graph	1	0.079	0.132	0.000	0.026	0	2.75	0.636363636	0.272727273	0	1	3	0	3	5	879	154	150+
2016_ZEv_21_1,txt	graph	1	0.121	0.091	0.091	0.091	0	2.75	0.214285714	0.928571429	6	0	5	0	6	3	908	166	150+
2016_ZEv_30_1,txt	graph	1	0.000	0.111	0.083	0.028	0	1.75	0.266666667	0.666666667	3	0	1	0	7	4	842	146	100+
2016_ZEv_31_1,txt	graph	1	0.000	0.073	0.036	0.036	0	6.75	0.588235294	0.529411765	3	3	6	0	1	8	1000	165	150+
2016_ZEv_32_1,txt	graph	1	0.029	0.043	0.014	0.029	0	5	0.391304348	0.695652174	2	3	4	0	10	10	1415	234	200+
2016_ZEv_49_1,txt	graph	1	0.000	0.081	0.000	0.027	0	2.25	0.555555556	0.111111111	3	1	3	0	0	0	784	138	100+
2016_ZEv_50_1,txt	graph	1	0.056	0.222	0.000	0.000	0	2.75	0.6	0.7	2	0	2	0	3	5	956	160	150+
2016_ZEv_52_1,txt	graph	1	0.000	0.167	0.100	0.033	0	2.75	0.461538462	0.461538462	2	0	7	0	6	3	794	138	100+
2016_ZEv_53_1,txt	graph	1	0.000	0.135	0.027	0.027	0	3	0.4	0.9	5	0	5	0	1	6	882	159	150+
2016_ZEv_54_1,txt	graph	1	0.000	0.000	0.065	0.000	0	3.25	0.357142857	0.357142857	3	5	0	0	1	0	893	161	150+
2016_ZEv_7_1,txt	graph	1	0.093	0.093	0.070	0.093	0	2	0.363636364	0.818181818	3	2	5	0	3	3	774	133	100+
2017_ABl_20_1,txt	graph	1	0.056	0.194	0.056	0.111	0	2.75	0.588235294	0.470588235	5	2	7	1	2	2	1042	185	150+
2017_ABl_28_1,txt	graph	1	0.050	0.075	0.075	0.025	0	3.5	0.545454545	0.636363636	1	0	10	0	4	1	805	133	100+
2017_ABl_29_1,txt	graph	1	0.086	0.200	0.057	0.057	0	4.25	0.428571429	0.857142857	3	1	14	0	3	2	1115	204	200+
2017_ABl_32_1,txt	graph	1	0.080	0.280	0.120	0.000	0	1.25	0.714285714	1	1	0	8	0	1	3	730	130	100+
